Vendor,Product,Product Number,Serial Number,MAC,Software,Release Year?,Exclude
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:E1:90,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:E1:91,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:E1:99,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:E1:A0,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:E2:80,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:E4:C7,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:E5:18,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:E8:05,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:E8:C9,Software version V6.8.0.2 (120710),,
Lantronix,UDS2100 Device Server,,,00:20:4A:E5:EA:48,Software version V6.8.0.2 (120710),,
Lantronix,UDS2100 Device Server,,,00:20:4A:E5:EA:4C,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:EA:BA,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:EA:C4,Software version V6.8.0.2 (120710),,
Lantronix,Demo Server CPK6101+AF8-UDS1100,,,00:20:4A:E5:EB:0B,Software version V0.0.0.0 (091021) ,,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:EB:0C,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:EB:27,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:EB:33,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:EB:AE,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:EB:B6,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:ED:B6,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:F0:DF,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:F2:BD,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:F2:F1,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:F7:FF,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:F8:5C,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:F8:88,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:F9:0D,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:F9:93,Software version V6.8.0.2 (120710),,
Lantronix,UDS2100 Device Server,,,00:20:4A:E5:FC:B8,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E5:FC:D8,Software version V6.8.0.2 (120710),,
Lantronix,UDS2100 Device Server,,,00:20:4A:E6:03:CE,Software version V6.7.0.3 (110711),,
Lantronix,UDS2100 Device Server,,,00:20:4A:E6:03:D3,Software version V6.7.0.3 (110711),,
Lantronix,SDS2101 Device Server,,,00:20:4A:E6:03:FA,Software version V6.5.0.0 (070402),,
Lantronix,SDS2101 Device Server,,,00:20:4A:E6:04:07,Software version V6.5.0.0 (070402),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:06:37,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:06:3B,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:06:3E,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:06:4A,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:06:53,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:06:70,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:06:76,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:06:7F,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:06:B5,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:06:D9,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0A:0A,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0B:34,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0B:37,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0B:3E,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0B:48,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0B:4C,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0B:56,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0B:57,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0B:58,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0B:60,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0B:69,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0B:74,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0B:8F,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0B:A5,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0B:AE,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0B:CD,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0B:DD,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0B:F2,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0C:1A,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0C:1E,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0C:24,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0C:2B,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0C:38,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0C:49,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0C:4B,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0C:51,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:0C:59,Software version V6.6.0.1 (080808),,
Lantronix,UDS2100 Device Server,,,00:20:4A:E6:15:90,Software version V6.7.0.3 (110711),,
Lantronix,SDS1101 Device Server,,,00:20:4A:E6:16:C2,Software version V6.5.0.0 (070402),,
Lantronix,UDS2100 Device Server,,,00:20:4A:E6:17:21,Software version V6.7.0.3 (110711),,
Lantronix,UDS1100+AC0-IAP Device Server,,,00:20:4A:E6:1C:4E,Software version V6.1.0.3 (060825) UDS1100,,
Lantronix,UDS1100+AC0-IAP Device Server,,,00:20:4A:E6:1C:7F,Software version V6.1.0.3 (060825) UDS1100,,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:26:B2,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:36:C5,Software version V6.6.0.1 (080808),,
Lantronix,UDS2100 Device Server,,,00:20:4A:E6:52:E0,Software version V6.7.0.3 (110711),,
Lantronix,UDS2100 Device Server,,,00:20:4A:E6:53:B2,Software version V6.7.0.3 (110711),,
Lantronix,UDS2100 Device Server,,,00:20:4A:E6:53:BA,Software version V6.7.0.3 (110711),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:65:35,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:7C:A7,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:7D:B8,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:A5:CD,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:A8:CD,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:B1:45,Software version V6.8.0.2 (120710),,
Lantronix,Demo Server,,,00:20:4A:E6:B9:26,Software version V2.0.0.0306 (120308) CPK6501+AF8-UDS1100,,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:C9:91,Software version V6.8.0.2 (120710),,
Lantronix,SDS1101 Device Server,,,00:20:4A:E6:CD:73,Software version V6.5.0.0 (070402),,
Lantronix,SDS1101 Device Server,,,00:20:4A:E6:D0:6F,Software version V6.5.0.0 (070402),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:D1:EA,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100+AC0-IAP Device Server,,,00:20:4A:E6:D4:BA,Software version V6.1.0.3 (060825) UDS1100,,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:D9:61,Software version V6.6.0.1 (080808),,
Lantronix,UDS1100 Device Server,,,00:20:4A:E6:DE:23,Software version V6.8.0.2 (120710),,
Lantronix,SDS2101 Device Server,,,00:20:4A:E6:FE:D3,Software version V6.11.0.0 (150508),,
Lantronix,Demo Server,,,00:20:4A:E7:35:F3,Software version V0.0.0.0 (070102) CPK6101+AF8-XPTEX,,
Lantronix,Demo Server,,,00:20:4A:E7:F9:0B,Software version VASX+AF8-BN0005 (120830) CPK6500+AF8-XPTEX,,
Lantronix,WiBox Device Server,,,00:20:4A:ED:23:E6,Software version V6.8.0.4 (130110),,
Lantronix,Universal Device Server,,,00:20:4A:EE:4D:5B,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:4E:5F,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:4F:C5,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:50:1D,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:50:77,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:50:96,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:54:3D,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:58:DE,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:5F:5D,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:5F:7D,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:5F:98,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:5F:9A,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:5F:C9,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:5F:D5,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:5F:D9,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:62:86,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:62:87,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:62:88,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:62:AD,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:63:74,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:6B:98,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:6B:D6,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:6B:DB,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:6C:29,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Universal Device Server,,,00:20:4A:EE:6C:2B,Software version V5.9.0.0 (091013) LTX,,
Lantronix,Demo Server,,,00:20:4A:EF:C3:4F,Software version VTSX+AF8-1.11 (120207) CPK6500+AF8-XPTEX,,
Lantronix,Demo Server,,,00:20:4A:F2:49:8B,Software version VSS4X+AF8-BN0001 (121112) CPK6500+AF8-XPTEX,,
Lantronix,Demo Server,,,00:20:4A:F3:C8:7D,Software version VRSX+AF8-1.11 (140410) CPK6802p1+AF8-XPTEX,,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:03:BC,Software version V6.8.0.2 (120710),,
Lantronix,SDS1101 Device Server,,,00:20:4A:F7:09:8C,Software version V6.5.0.0 (070402),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:10:EA,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:14:05,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:14:18,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:14:2C,Software version V6.8.0.2 (120710),,
Lantronix,Lantronix Inc. +AC0- Modbus Bridge,,,00:20:4A:F7:17:D1,Software version V3.2.0.0 (071005) UDS1100,,
Lantronix,Lantronix Inc. +AC0- Modbus Bridge,,,00:20:4A:F7:18:53,Software version V3.0.0.1 (060825) UDS1100,,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:18:E2,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:1B:89,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:1B:8E,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:1C:36,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:1C:68,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:1D:04,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:1D:76,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:20:3B,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:21:3F,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:27:F8,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:29:D8,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:2E:91,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:2E:DF,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:2F:6A,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:2F:F7,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:31:2D,Software version V6.8.0.2 (120710),,
Lantronix,SDS1101 Device Server,,,00:20:4A:F7:34:F5,Software version V6.5.0.0 (070402),,
Lantronix,SDS1101 Device Server,,,00:20:4A:F7:35:0C,Software version V6.5.0.0 (070402),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:36:77,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:36:DD,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:36:E1,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:37:75,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:3B:B7,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:3B:D5,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:3C:09,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:3E:F2,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:3F:CC,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:3F:EA,Software version V6.8.0.2GCB2 (140116),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:41:6F,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:46:B9,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100+AC0-IAP Device Server,,,00:20:4A:F7:4D:15,Software version V6.1.0.3 (060825) UDS1100,,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:53:E6,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:56:12,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:56:71,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:56:A1,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:56:B5,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:56:C5,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:57:44,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:59:F0,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:5E:0E,Software version V6.6.0.1 (080808),,
Lantronix,UDS2100 Device Server,,,00:20:4A:F7:63:5B,Software version V6.8.0.2 (120710),,
Lantronix,UDS2100 Device Server,,,00:20:4A:F7:64:F6,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:69:D8,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:6A:1C,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:6C:E4,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:6D:39,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:6E:7D,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:70:63,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:73:52,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:74:2F,Software version V6.8.0.2 (120710),,
Lantronix,SDS1101 Device Server,,,00:20:4A:F7:78:5F,Software version V6.5.0.0 (070402),,
Lantronix,SDS1101 Device Server,,,00:20:4A:F7:78:7F,Software version V6.5.0.0 (070402),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:7B:F1,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:7F:5D,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:7F:77,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:80:E6,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:82:77,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:82:91,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:83:0F,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:83:50,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:83:DC,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:84:21,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:85:FB,Software version V6.8.0.2 (120710),,
Lantronix,UDS2100 Device Server,,,00:20:4A:F7:8A:9E,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:8B:7D,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:8B:87,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:8B:8C,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:8F:8E,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:90:8D,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:90:AE,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:94:14,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:98:BE,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:99:4E,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:99:C6,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:9A:52,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:9A:D2,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:9A:FD,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:9C:1E,Software version V6.8.0.2 (120710),,
Lantronix,UDS2100 Device Server,,,00:20:4A:F7:9C:EF,Software version V6.8.0.2 (120710),,
Lantronix,UDS2100 Device Server,,,00:20:4A:F7:9E:3F,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:A3:F9,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:A4:39,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:A4:43,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:A4:53,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:A5:16,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:A5:C4,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:A7:4D,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:A7:C4,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:AE:82,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:AE:9E,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:AF:27,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:B0:50,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:B0:7C,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:B0:7D,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:B0:A8,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:B1:16,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:B1:58,Software version V6.8.0.2 (120710),,
Lantronix,UDS2100 Device Server,,,00:20:4A:F7:B2:25,Software version V6.8.0.2 (120710),,
Lantronix,UDS2100 Device Server,,,00:20:4A:F7:B4:7A,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:B6:BC,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:BB:BB,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:BF:EA,Software version V6.11.0.0 (150508),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:BF:F7,Software version V6.8.0.2 (120710),,
Lantronix,UDS1100 Device Server,,,00:20:4A:F7:C0:5C,Software version V6.8.0.2 (120710),,
