Vendor,Product,Product Number,MAC,Software,Release Year?,Exclude
Moxa,NP5130,,00:90:e8:34:bc:c7,,,
Moxa,G3150,,00:90:e8:34:d1:12,,,
Moxa,G3111,,00:90:e8:34:d6:69,,,
Moxa,G3111,,00:90:e8:34:d6:9e,,,
Moxa,NE4100T,,00:90:e8:34:e2:0a,,,
Moxa,NP5150,,00:90:e8:34:f6:90,,,
Moxa,NP5130,,00:90:e8:34:fe:16,,,
Moxa,NP5130,,00:90:e8:34:fe:77,,,
Moxa,NP5130,,00:90:e8:34:fe:b4,,,
Moxa,NP5130,,00:90:e8:34:fe:cd,,,
Moxa,NP5150,,00:90:e8:35:04:3a,,,
Moxa,NP5130,,00:90:e8:35:08:5b,,,
Moxa,NP5110A,,00:90:e8:35:09:ee,,,
Moxa,G3111,,00:90:e8:35:2f:a8,,,
Moxa,G3111,,00:90:e8:35:2f:a8,,,
Moxa,G3111,,00:90:e8:35:2f:a8,,,
Moxa,G3111,,00:90:e8:35:2f:f1,,,
Moxa,G3151,,00:90:e8:35:41:0e,,,
Moxa,G3151,,00:90:e8:35:41:26,,,
Moxa,G3151,,00:90:e8:35:41:2e,,,
Moxa,G3151,,00:90:e8:35:41:37,,,
Moxa,NP5230,,00:90:e8:35:49:93,,,
Moxa,MB3180,,00:90:e8:35:62:4f,,,
Moxa,MB3180,,00:90:e8:35:62:60,,,
Moxa,W2150,,00:90:e8:35:66:e9,,,
Moxa,G3110,,00:90:e8:35:68:69,,,
Moxa,G3110,,00:90:e8:35:68:69,,,
Moxa,G3110,,00:90:e8:35:68:69,,,
Moxa,G3110,,00:90:e8:35:68:6b,,,
Moxa,G3110,,00:90:e8:35:68:6f,,,
Moxa,G3110,,00:90:e8:35:68:6f,,,
Moxa,G3110,,00:90:e8:35:68:73,,,
Moxa,G3110,,00:90:e8:35:68:74,,,
Moxa,G3110,,00:90:e8:35:68:77,,,
Moxa,G3110,,00:90:e8:35:68:79,,,
Moxa,G3110,,00:90:e8:35:68:81,,,
Moxa,G3110,,00:90:e8:35:68:81,,,
Moxa,G3110,,00:90:e8:35:68:83,,,
Moxa,G3110,,00:90:e8:35:68:89,,,
Moxa,G3110,,00:90:e8:35:68:89,,,
Moxa,G3110,,00:90:e8:35:68:89,,,
Moxa,G3110,,00:90:e8:35:68:91,,,
Moxa,G3110,,00:90:e8:35:68:92,,,
Moxa,G3110,,00:90:e8:35:68:92,,,
Moxa,W5312,,00:90:e8:35:75:7e,,,
Moxa,NP5410,,00:90:e8:35:77:c2,,,
Moxa,G3151,,00:90:e8:35:86:53,,,
Moxa,G3151,,00:90:e8:35:86:89,,,
Moxa,NP5110,,00:90:e8:35:8a:2d,,,
Moxa,NP5110,,00:90:e8:35:8c:27,,,
Moxa,NP5110,,00:90:e8:35:8e:09,,,
Moxa,NP5110,,00:90:e8:35:90:63,,,
Moxa,NE4110S,,00:90:e8:35:97:10,,,
Moxa,NE4110S,,00:90:e8:35:98:89,,,
Moxa,NE4110S,,00:90:e8:35:9a:92,,,
Moxa,NE4110S,,00:90:e8:35:9a:b4,,,
Moxa,G3110,,00:90:e8:35:9c:d6,,,
Moxa,G3110,,00:90:e8:35:9c:d7,,,
Moxa,G3110,,00:90:e8:35:9c:d9,,,
Moxa,G3110,,00:90:e8:35:9c:ed,,,
Moxa,G3110,,00:90:e8:35:9c:f8,,,
Moxa,G3111,,00:90:e8:35:9d:71,,,
Moxa,G3111,,00:90:e8:35:9d:bc,,,
Moxa,G3111,,00:90:e8:35:9d:bf,,,
Moxa,G3111,,00:90:e8:35:9d:bf,,,
Moxa,NP5232,,00:90:e8:35:a2:64,,,
Moxa,NP5230,,00:90:e8:35:a6:26,,,
Moxa,NP5230,,00:90:e8:35:a6:40,,,
Moxa,NP5230,,00:90:e8:35:a7:38,,,
Moxa,NP5150,,00:90:e8:35:b8:65,,,
Moxa,NP5150,,00:90:e8:35:bb:78,,,
Moxa,NE4100T,,00:90:e8:35:c1:10,,,
Moxa,NE4100T,,00:90:e8:35:c1:4c,,,
Moxa,NE4100T,,00:90:e8:35:c1:63,,,
Moxa,NE4100T,,00:90:e8:35:c1:68,,,
Moxa,NE4100T,,00:90:e8:35:c1:6b,,,
Moxa,NE4100T,,00:90:e8:35:c1:74,,,
Moxa,NE4100T,,00:90:e8:35:c1:75,,,
Moxa,NE4100T,,00:90:e8:35:c1:7a,,,
Moxa,NE4100T,,00:90:e8:35:c1:7f,,,
Moxa,NE4100T,,00:90:e8:35:c1:83,,,
Moxa,NE4100T,,00:90:e8:35:c1:87,,,
Moxa,NE4100T,,00:90:e8:35:c1:f2,,,
Moxa,NE4100T,,00:90:e8:35:c2:07,,,
Moxa,NE4100T,,00:90:e8:35:c2:12,,,
Moxa,NE4100T,,00:90:e8:35:c2:16,,,
Moxa,NE4100T,,00:90:e8:35:c2:86,,,
Moxa,NE4100T,,00:90:e8:35:c2:9b,,,
Moxa,NE4100T,,00:90:e8:35:c3:14,,,
Moxa,NE4100T,,00:90:e8:35:c3:17,,,
Moxa,NE4100T,,00:90:e8:35:c3:32,,,
Moxa,NE4100T,,00:90:e8:35:c3:3a,,,
Moxa,NE4100T,,00:90:e8:35:c3:52,,,
Moxa,NE4100T,,00:90:e8:35:c3:58,,,
Moxa,NP5610,,00:90:e8:35:d0:25,,,
Moxa,NE4110S,,00:90:e8:35:e6:ea,,,
Moxa,NE4110S,,00:90:e8:35:e8:39,,,
Moxa,NE4110S,,00:90:e8:35:e8:3c,,,
Moxa,NE4110S,,00:90:e8:35:e8:4e,,,
Moxa,NE4110S,,00:90:e8:35:e8:51,,,
Moxa,NP5110,,00:90:e8:36:0c:ec,,,
Moxa,NP5110,,00:90:e8:36:0e:d7,,,
Moxa,NP5110,,00:90:e8:36:15:33,,,
Moxa,G3150,,00:90:e8:36:15:e5,,,
Moxa,G3150,,00:90:e8:36:29:0b,,,
Moxa,NP5130,,00:90:e8:36:31:61,,,
Moxa,NP5130,,00:90:e8:36:34:1b,,,
Moxa,NP5232,,00:90:e8:36:36:32,,,
Moxa,NP5232,,00:90:e8:36:36:57,,,
Moxa,G3111,,00:90:e8:36:38:06,,,
Moxa,G3111,,00:90:e8:36:38:06,,,
Moxa,G3111,,00:90:e8:36:38:1f,,,
Moxa,G3111,,00:90:e8:36:38:1f,,,
Moxa,G3111,,00:90:e8:36:38:1f,,,
Moxa,G3111,,00:90:e8:36:38:4f,,,
Moxa,G3111,,00:90:e8:36:38:55,,,
Moxa,G3111,,00:90:e8:36:38:55,,,
Moxa,G3111,,00:90:e8:36:38:64,,,
Moxa,NP5230,,00:90:e8:36:39:ed,,,
Moxa,G3110,,00:90:e8:36:41:6e,,,
Moxa,G3110,,00:90:e8:36:41:94,,,
Moxa,G3110,,00:90:e8:36:41:94,,,
Moxa,G3110,,00:90:e8:36:41:a3,,,
Moxa,NP5110A,,00:90:e8:36:43:5e,,,
Moxa,NP5150,,00:90:e8:36:44:ca,,,
Moxa,NP5610,,00:90:e8:36:53:32,,,
Moxa,NP5150,,00:90:e8:36:5e:0a,,,
Moxa,NP5150,,00:90:e8:36:5f:5c,,,
Moxa,NP5150,,00:90:e8:36:5f:6b,,,
Moxa,NP5150,,00:90:e8:36:5f:83,,,
Moxa,NP5150,,00:90:e8:36:5f:92,,,
Moxa,NP5150,,00:90:e8:36:5f:9f,,,
Moxa,NP5110,,00:90:e8:36:69:05,,,
Moxa,NP5232,,00:90:e8:36:8b:94,,,
Moxa,NP5232,,00:90:e8:36:8b:a7,,,
Moxa,NP5250A,,00:90:e8:36:ae:e8,,,
Moxa,NP5250A,,00:90:e8:36:af:2d,,,
Moxa,NP5232,,00:90:e8:36:b0:c9,,,
Moxa,NP5232,,00:90:e8:36:b0:f7,,,
Moxa,NP5210,,00:90:e8:36:b5:bd,,,
Moxa,NP6450,,00:90:e8:36:d2:4f,,,
Moxa,NP6450,,00:90:e8:36:d2:c8,,,
Moxa,NP5210,,00:90:e8:36:d7:95,,,
Moxa,NP6150,,00:90:e8:36:de:3c,,,
Moxa,NP6150,,00:90:e8:36:de:53,,,
Moxa,NP6150,,00:90:e8:36:de:67,,,
Moxa,NP6150,,00:90:e8:36:de:6d,,,
Moxa,NP6250,,00:90:e8:36:e1:70,,,
Moxa,5104,,00:90:e8:36:f2:5b,,,
Moxa,NE4120,,00:90:e8:37:09:4d,,,
Moxa,NP5110,,00:90:e8:37:11:b5,,,
Moxa,NP5110,,00:90:e8:37:14:04,,,
Moxa,NP5110,,00:90:e8:37:14:79,,,
Moxa,NP5410,,00:90:e8:37:21:ea,,,
Moxa,NP5410,,00:90:e8:37:22:cb,,,
Moxa,MB3270,,00:90:e8:37:29:6e,,,
Moxa,MB3270,,00:90:e8:37:29:7d,,,
Moxa,NP5150,,00:90:e8:37:2f:cc,,,
Moxa,NP5150,,00:90:e8:37:2f:cc,,,
Moxa,NP5150,,00:90:e8:37:2f:cc,,,
Moxa,NP5150,,00:90:e8:37:2f:cc,,,
Moxa,NP5150,,00:90:e8:37:30:4d,,,
Moxa,NP5150,,00:90:e8:37:32:cf,,,
Moxa,NP5150,,00:90:e8:37:33:a4,,,
Moxa,G3110,,00:90:e8:37:36:1f,,,
Moxa,G3110,,00:90:e8:37:36:27,,,
Moxa,G3110,,00:90:e8:37:36:27,,,
Moxa,G3110,,00:90:e8:37:36:2b,,,
Moxa,G3110,,00:90:e8:37:36:34,,,
Moxa,G3110,,00:90:e8:37:36:3e,,,
Moxa,G3151,,00:90:e8:37:4a:ac,,,
Moxa,G3111,,00:90:e8:37:4a:f2,,,
Moxa,G3111,,00:90:e8:37:4b:00,,,
Moxa,G3111,,00:90:e8:37:4b:02,,,
Moxa,G3111,,00:90:e8:37:4b:10,,,
Moxa,G3111,,00:90:e8:37:4b:11,,,
Moxa,G3111,,00:90:e8:37:4b:14,,,
Moxa,G3111,,00:90:e8:37:4b:14,,,
Moxa,G3111,,00:90:e8:37:4b:14,,,
Moxa,G3111,,00:90:e8:37:4b:35,,,
Moxa,G3111,,00:90:e8:37:4b:49,,,
Moxa,G3111,,00:90:e8:37:4b:57,,,
Moxa,G3111,,00:90:e8:37:4b:60,,,
Moxa,G3111,,00:90:e8:37:4b:62,,,
Moxa,5104,,00:90:e8:37:57:6d,,,
Moxa,NP5110A,,00:90:e8:37:5d:6e,,,
Moxa,NP5110,,00:90:e8:37:61:96,,,
Moxa,NP5110,,00:90:e8:37:64:31,,,
Moxa,G3110,,00:90:e8:37:6a:b1,,,
Moxa,G3110,,00:90:e8:37:6a:bc,,,
Moxa,G3110,,00:90:e8:37:6a:d3,,,
Moxa,G3110,,00:90:e8:37:6a:fc,,,
Moxa,G3110,,00:90:e8:37:6a:fd,,,
Moxa,NP6250,,00:90:e8:37:84:33,,,
Moxa,MB3480,,00:90:e8:37:9b:68,,,
Moxa,NP5130,,00:90:e8:37:a0:c6,,,
Moxa,NP5130,,00:90:e8:37:ac:0b,,,
Moxa,5004,,00:90:e8:37:b1:0d,,,
Moxa,NE4120,,00:90:e8:37:b2:c8,,,
Moxa,NP5410,,00:90:e8:37:bd:9b,,,
Moxa,NP5150,,00:90:e8:37:c4:93,,,
Moxa,NP5150,,00:90:e8:37:c4:a4,,,
Moxa,G3150,,00:90:e8:37:c8:13,,,
Moxa,G3110,,00:90:e8:37:ca:c7,,,
Moxa,G3110,,00:90:e8:37:ca:cf,,,
Moxa,G3110,,00:90:e8:37:ca:e6,,,
Moxa,G3110,,00:90:e8:37:ca:e6,,,
Moxa,G3110,,00:90:e8:37:ca:e8,,,
Moxa,G3110,,00:90:e8:37:ca:e8,,,
Moxa,G3110,,00:90:e8:37:ca:ec,,,
Moxa,G3110,,00:90:e8:37:ca:ec,,,
Moxa,G3111,,00:90:e8:37:cc:75,,,
Moxa,G3111,,00:90:e8:37:cc:76,,,
Moxa,G3111,,00:90:e8:37:cc:7d,,,
Moxa,G3111,,00:90:e8:37:cc:86,,,
Moxa,G3111,,00:90:e8:37:cc:8d,,,
Moxa,G3111,,00:90:e8:37:cc:9b,,,
Moxa,G3111,,00:90:e8:37:cc:9d,,,
Moxa,G3111,,00:90:e8:37:cc:a2,,,
Moxa,G3111,,00:90:e8:37:cc:a4,,,
Moxa,G3111,,00:90:e8:37:cc:b0,,,
Moxa,G3111,,00:90:e8:37:cc:ca,,,
Moxa,G3111,,00:90:e8:37:cc:cc,,,
Moxa,G3111,,00:90:e8:37:cc:cd,,,
Moxa,G3111,,00:90:e8:37:cc:d4,,,
Moxa,G3111,,00:90:e8:37:cc:d9,,,
Moxa,NP6150,,00:90:e8:37:d6:7f,,,
Moxa,NP6150,,00:90:e8:37:d6:db,,,
Moxa,NP6150,,00:90:e8:37:d6:ea,,,
Moxa,NP6150,,00:90:e8:37:d7:43,,,
Moxa,NP6150,,00:90:e8:37:d7:47,,,
Moxa,NP6150,,00:90:e8:37:d7:48,,,
Moxa,NP5250A,,00:90:e8:37:e6:02,,,
Moxa,NP5150,,00:90:e8:37:e9:3c,,,
Moxa,NP5230,,00:90:e8:37:f8:92,,,
Moxa,NP5110,,00:90:e8:37:ff:de,,,
Moxa,NP5110,,00:90:e8:38:01:c9,,,
Moxa,NP5110,,00:90:e8:38:02:91,,,
Moxa,NP5110,,00:90:e8:38:05:32,,,
Moxa,NP5650,,00:90:e8:38:0a:07,,,
Moxa,NE4120,,00:90:e8:38:26:12,,,
Moxa,NE4120,,00:90:e8:38:26:5e,,,
Moxa,NP5210,,00:90:e8:38:2b:4f,,,
Moxa,NP5210,,00:90:e8:38:2b:51,,,
Moxa,NP5210,,00:90:e8:38:2b:65,,,
Moxa,MB3180,,00:90:e8:38:34:38,,,
Moxa,NP5130,,00:90:e8:38:48:7c,,,
Moxa,NP5130,,00:90:e8:38:48:83,,,
Moxa,G3151,,00:90:e8:38:51:97,,,
Moxa,G3151,,00:90:e8:38:51:b2,,,
Moxa,G3151,,00:90:e8:38:51:bd,,,
Moxa,G3151,,00:90:e8:38:51:d8,,,
Moxa,G3151,,00:90:e8:38:61:f4,,,
Moxa,NE4110S,,00:90:e8:38:69:05,,,
Moxa,NE4110S,,00:90:e8:38:69:1b,,,
Moxa,NE4110S,,00:90:e8:38:69:1d,,,
Moxa,NE4110S,,00:90:e8:38:69:ee,,,
Moxa,NE4110S,,00:90:e8:38:6a:1b,,,
Moxa,NE4110S,,00:90:e8:38:6a:25,,,
Moxa,NE4110S,,00:90:e8:38:6a:3b,,,
Moxa,G3110,,00:90:e8:38:6e:77,,,
Moxa,G3110,,00:90:e8:38:6e:7d,,,
Moxa,NP5610,,00:90:e8:38:75:ae,,,
Moxa,NP5110,,00:90:e8:38:8a:71,,,
Moxa,G3110,,00:90:e8:38:aa:4a,,,
Moxa,G3110,,00:90:e8:38:aa:57,,,
Moxa,G3110,,00:90:e8:38:aa:57,,,
Moxa,G3110,,00:90:e8:38:aa:6e,,,
Moxa,G3110,,00:90:e8:38:aa:6e,,,
Moxa,G3110,,00:90:e8:38:aa:71,,,
Moxa,G3151,,00:90:e8:38:ac:b9,,,
Moxa,G3151,,00:90:e8:38:ac:bb,,,
Moxa,G3151,,00:90:e8:38:ac:bb,,,
Moxa,G3151,,00:90:e8:38:ad:0c,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:38:c0:02,,,
Moxa,5104,,00:90:e8:38:c4:94,,,
Moxa,5104,,00:90:e8:38:c4:94,,,
Moxa,5104,,00:90:e8:38:c4:c8,,,
Moxa,5104,,00:90:e8:38:c4:cc,,,
Moxa,5104,,00:90:e8:38:c4:cc,,,
Moxa,NP5110,,00:90:e8:38:cb:86,,,
Moxa,NP5110,,00:90:e8:38:d4:e4,,,
Moxa,NP5110,,00:90:e8:38:d5:0c,,,
Moxa,G3150,,00:90:e8:38:e9:b1,,,
Moxa,G3150,,00:90:e8:38:e9:b3,,,
Moxa,G3150,,00:90:e8:38:e9:b8,,,
Moxa,G3150,,00:90:e8:38:e9:bb,,,
Moxa,G3150,,00:90:e8:38:e9:be,,,
Moxa,G3150,,00:90:e8:38:e9:c2,,,
Moxa,G3150,,00:90:e8:38:e9:dc,,,
Moxa,G3150,,00:90:e8:38:e9:de,,,
Moxa,NE4100T,,00:90:e8:38:f1:bf,,,
Moxa,NE4100T,,00:90:e8:38:f1:c0,,,
Moxa,NE4100T,,00:90:e8:38:f1:d2,,,
Moxa,NE4100T,,00:90:e8:38:f1:d4,,,
Moxa,NE4100T,,00:90:e8:38:f1:da,,,
Moxa,NE4100T,,00:90:e8:38:f1:e4,,,
Moxa,NE4100T,,00:90:e8:38:f1:e9,,,
Moxa,NE4100T,,00:90:e8:38:f1:f1,,,
Moxa,NE4100T,,00:90:e8:38:f1:f8,,,
Moxa,NE4100T,,00:90:e8:38:f1:fa,,,
Moxa,NE4100T,,00:90:e8:38:f2:47,,,
Moxa,NE4100T,,00:90:e8:38:f3:0d,,,
Moxa,NE4100T,,00:90:e8:38:f3:20,,,
Moxa,NE4100T,,00:90:e8:38:f3:23,,,
Moxa,NE4100T,,00:90:e8:38:f3:2b,,,
Moxa,NE4100T,,00:90:e8:38:f3:67,,,
Moxa,NE4100T,,00:90:e8:38:f3:6a,,,
Moxa,NE4100T,,00:90:e8:38:f3:b2,,,
Moxa,NE4100T,,00:90:e8:38:f3:be,,,
Moxa,NE4100T,,00:90:e8:38:f3:bf,,,
Moxa,NE4100T,,00:90:e8:38:f3:c7,,,
Moxa,NE4100T,,00:90:e8:38:f3:c9,,,
Moxa,NE4100T,,00:90:e8:38:f3:ca,,,
Moxa,NE4100T,,00:90:e8:38:f3:d7,,,
Moxa,NE4100T,,00:90:e8:38:f3:e3,,,
Moxa,NE4100T,,00:90:e8:38:f3:ef,,,
Moxa,NE4100T,,00:90:e8:38:f3:f2,,,
Moxa,NE4100T,,00:90:e8:38:f4:18,,,
Moxa,NE4100T,,00:90:e8:38:f4:1c,,,
Moxa,NE4100T,,00:90:e8:38:f4:4f,,,
Moxa,NE4100T,,00:90:e8:38:f4:50,,,
Moxa,NE4100T,,00:90:e8:38:f4:51,,,
Moxa,NE4100T,,00:90:e8:38:f4:55,,,
Moxa,NE4100T,,00:90:e8:38:f4:59,,,
Moxa,NE4100T,,00:90:e8:38:f4:5a,,,
Moxa,NE4100T,,00:90:e8:38:f4:5b,,,
Moxa,NE4100T,,00:90:e8:38:f4:5f,,,
Moxa,NE4100T,,00:90:e8:38:f4:69,,,
Moxa,NE4100T,,00:90:e8:38:f4:6a,,,
Moxa,NE4100T,,00:90:e8:38:f4:6b,,,
Moxa,NE4100T,,00:90:e8:38:f4:71,,,
Moxa,NE4100T,,00:90:e8:38:f4:76,,,
Moxa,NE4100T,,00:90:e8:38:f4:7a,,,
Moxa,NE4100T,,00:90:e8:38:f4:7b,,,
Moxa,NE4100T,,00:90:e8:38:f4:7d,,,
Moxa,NE4100T,,00:90:e8:38:f4:7f,,,
Moxa,NE4100T,,00:90:e8:38:f4:84,,,
Moxa,NE4100T,,00:90:e8:38:f4:f0,,,
Moxa,NE4100T,,00:90:e8:38:f4:f4,,,
Moxa,NE4100T,,00:90:e8:38:f5:56,,,
Moxa,NE4100T,,00:90:e8:38:f5:58,,,
Moxa,NE4100T,,00:90:e8:38:f5:60,,,
Moxa,NE4100T,,00:90:e8:38:f5:77,,,
Moxa,NE4100T,,00:90:e8:38:f5:81,,,
Moxa,NE4100T,,00:90:e8:38:f5:88,,,
Moxa,NP5232,,00:90:e8:38:fe:97,,,
Moxa,NP5232,,00:90:e8:38:fe:a1,,,
Moxa,NP5232,,00:90:e8:38:fe:a5,,,
Moxa,NP5232,,00:90:e8:38:fe:a8,,,
Moxa,NP5232,,00:90:e8:38:fe:b1,,,
Moxa,NP5232,,00:90:e8:38:fe:b2,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:39:11:9f,,,
Moxa,G3151,,00:90:e8:39:1a:6b,,,
Moxa,G3151,,00:90:e8:39:1a:6b,,,
Moxa,G3151,,00:90:e8:39:1a:7c,,,
Moxa,MB3480,,00:90:e8:39:2b:ba,,,
Moxa,NP6150,,00:90:e8:39:30:4e,,,
Moxa,NE4110S,,00:90:e8:39:34:29,,,
Moxa,NE4110S,,00:90:e8:39:34:2a,,,
Moxa,NE4110S,,00:90:e8:39:34:32,,,
Moxa,NE4110S,,00:90:e8:39:34:ed,,,
Moxa,NE4110S,,00:90:e8:39:34:f0,,,
Moxa,NE4110S,,00:90:e8:39:35:99,,,
Moxa,NE4110S,,00:90:e8:39:35:9a,,,
Moxa,NE4110S,,00:90:e8:39:35:9b,,,
Moxa,NE4110S,,00:90:e8:39:35:9c,,,
Moxa,NE4110S,,00:90:e8:39:37:1d,,,
Moxa,NE4110S,,00:90:e8:39:37:1e,,,
Moxa,NE4110S,,00:90:e8:39:37:1f,,,
Moxa,NE4110S,,00:90:e8:39:37:21,,,
Moxa,NP5230,,00:90:e8:39:37:ea,,,
Moxa,NP5130,,00:90:e8:39:3f:cc,,,
Moxa,NP5110,,00:90:e8:39:41:5a,,,
Moxa,NP5210,,00:90:e8:39:4d:7e,,,
Moxa,NP5210,,00:90:e8:39:4e:5d,,,
Moxa,NP5210,,00:90:e8:39:4e:e6,,,
Moxa,NP5150,,00:90:e8:39:52:33,,,
Moxa,NP6610,,00:90:e8:39:73:52,,,
Moxa,MB3170,,00:90:e8:39:7b:d6,,,
Moxa,G3150,,00:90:e8:39:7f:12,,,
Moxa,G3150,,00:90:e8:39:7f:49,,,
Moxa,NP6250,,00:90:e8:39:80:6a,,,
Moxa,NP5232,,00:90:e8:39:87:17,,,
Moxa,G3151,,00:90:e8:39:95:8b,,,
Moxa,G3151,,00:90:e8:39:95:9a,,,
Moxa,G3151,,00:90:e8:39:95:9f,,,
Moxa,G3151,,00:90:e8:39:95:a9,,,
Moxa,NP5110,,00:90:e8:39:98:de,,,
Moxa,NP5110,,00:90:e8:39:98:de,,,
Moxa,G3111,,00:90:e8:39:9c:a7,,,
Moxa,G3111,,00:90:e8:39:9c:ac,,,
Moxa,NP5110,,00:90:e8:39:a8:34,,,
Moxa,NP5110,,00:90:e8:39:ae:5f,,,
Moxa,MB3480,,00:90:e8:39:b6:84,,,
Moxa,MB3480,,00:90:e8:39:b6:96,,,
Moxa,MB3480,,00:90:e8:39:b6:ca,,,
Moxa,NE4100T,,00:90:e8:39:b7:a0,,,
Moxa,NE4100T,,00:90:e8:39:b7:a5,,,
Moxa,NE4100T,,00:90:e8:39:b7:a7,,,
Moxa,NE4100T,,00:90:e8:39:b7:a9,,,
Moxa,NE4100T,,00:90:e8:39:b7:aa,,,
Moxa,NE4100T,,00:90:e8:39:b7:b5,,,
Moxa,NE4100T,,00:90:e8:39:b7:b6,,,
Moxa,NE4100T,,00:90:e8:39:b7:bf,,,
Moxa,NE4100T,,00:90:e8:39:b7:c2,,,
Moxa,NE4100T,,00:90:e8:39:b7:c3,,,
Moxa,NE4100T,,00:90:e8:39:b7:c4,,,
Moxa,NE4100T,,00:90:e8:39:b7:d8,,,
Moxa,NE4100T,,00:90:e8:39:b7:de,,,
Moxa,NE4100T,,00:90:e8:39:b7:e0,,,
Moxa,NE4100T,,00:90:e8:39:b8:b1,,,
Moxa,NE4100T,,00:90:e8:39:b8:b8,,,
Moxa,NE4100T,,00:90:e8:39:b9:01,,,
Moxa,NE4100T,,00:90:e8:39:b9:0a,,,
Moxa,NE4100T,,00:90:e8:39:b9:13,,,
Moxa,NE4100T,,00:90:e8:39:b9:15,,,
Moxa,NE4100T,,00:90:e8:39:b9:17,,,
Moxa,NE4100T,,00:90:e8:39:b9:1a,,,
Moxa,NE4100T,,00:90:e8:39:b9:1d,,,
Moxa,NE4100T,,00:90:e8:39:b9:23,,,
Moxa,NE4100T,,00:90:e8:39:b9:47,,,
Moxa,NE4100T,,00:90:e8:39:b9:4a,,,
Moxa,NE4100T,,00:90:e8:39:b9:4c,,,
Moxa,NE4100T,,00:90:e8:39:b9:82,,,
Moxa,NE4100T,,00:90:e8:39:b9:85,,,
Moxa,NE4100T,,00:90:e8:39:b9:88,,,
Moxa,G3111,,00:90:e8:39:c5:d8,,,
Moxa,G3111,,00:90:e8:39:c5:e7,,,
Moxa,G3111,,00:90:e8:39:c5:e9,,,
Moxa,G3111,,00:90:e8:39:c5:f8,,,
Moxa,G3111,,00:90:e8:39:c5:fa,,,
Moxa,G3111,,00:90:e8:39:c6:11,,,
Moxa,G3111,,00:90:e8:39:c6:19,,,
Moxa,NP5150,,00:90:e8:39:c7:7a,,,
Moxa,NP5150,,00:90:e8:39:c7:7b,,,
Moxa,NP5150,,00:90:e8:39:c7:ba,,,
Moxa,NP5150,,00:90:e8:39:c9:77,,,
Moxa,NP5150,,00:90:e8:39:cb:49,,,
Moxa,NP5150,,00:90:e8:39:cb:c6,,,
Moxa,G3151,,00:90:e8:39:d9:e5,,,
Moxa,G3151,,00:90:e8:39:d9:e8,,,
Moxa,G3151,,00:90:e8:39:d9:e9,,,
Moxa,G3151,,00:90:e8:39:d9:fd,,,
Moxa,G3151,,00:90:e8:39:da:01,,,
Moxa,G3151,,00:90:e8:39:da:02,,,
Moxa,G3151,,00:90:e8:39:da:15,,,
Moxa,G3151,,00:90:e8:39:da:1a,,,
Moxa,G3151,,00:90:e8:39:da:1d,,,
Moxa,G3151,,00:90:e8:39:da:2c,,,
Moxa,G3151,,00:90:e8:39:da:f8,,,
Moxa,G3151,,00:90:e8:39:db:3e,,,
Moxa,G3151,,00:90:e8:39:db:ca,,,
Moxa,G3151,,00:90:e8:39:db:d3,,,
Moxa,G3151,,00:90:e8:39:dc:13,,,
Moxa,G3110,,00:90:e8:39:dc:17,,,
Moxa,G3110,,00:90:e8:39:dc:1c,,,
Moxa,G3110,,00:90:e8:39:dc:1c,,,
Moxa,G3151,,00:90:e8:39:dc:20,,,
Moxa,G3151,,00:90:e8:39:dc:38,,,
Moxa,G3151,,00:90:e8:39:dc:38,,,
Moxa,G3151,,00:90:e8:39:dc:a6,,,
Moxa,G3151,,00:90:e8:39:dc:a6,,,
Moxa,G3151,,00:90:e8:39:dc:c1,,,
Moxa,G3151,,00:90:e8:39:dc:d0,,,
Moxa,G3151,,00:90:e8:39:dc:e7,,,
Moxa,G3151,,00:90:e8:39:dd:05,,,
Moxa,G3151,,00:90:e8:39:dd:06,,,
Moxa,G3151,,00:90:e8:39:dd:10,,,
Moxa,G3151,,00:90:e8:39:dd:35,,,
Moxa,G3151,,00:90:e8:39:dd:3a,,,
Moxa,G3151,,00:90:e8:39:de:22,,,
Moxa,G3150,,00:90:e8:39:e8:79,,,
Moxa,G3150,,00:90:e8:39:e8:7a,,,
Moxa,G3150,,00:90:e8:39:e8:8e,,,
Moxa,G3150,,00:90:e8:39:e8:94,,,
Moxa,G3150,,00:90:e8:39:e8:b4,,,
Moxa,G3150,,00:90:e8:39:e8:b6,,,
Moxa,G3150,,00:90:e8:39:e8:ba,,,
Moxa,NP5232,,00:90:e8:39:ea:1f,,,
Moxa,NP5232,,00:90:e8:39:ea:20,,,
Moxa,NP5232,,00:90:e8:39:ea:2b,,,
Moxa,NP5232,,00:90:e8:39:ea:3c,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:39:fe:2f,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:39:fe:88,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:39:fe:b5,,,
Moxa,NP5110,,00:90:e8:3a:05:85,,,
Moxa,NP5110,,00:90:e8:3a:05:af,,,
Moxa,NP5110,,00:90:e8:3a:06:a7,,,
Moxa,NP5110,,00:90:e8:3a:09:08,,,
Moxa,NP5110,,00:90:e8:3a:0a:b0,,,
Moxa,NP5110,,00:90:e8:3a:0b:7f,,,
Moxa,G3110,,00:90:e8:3a:0e:ad,,,
Moxa,G3110,,00:90:e8:3a:0e:ad,,,
